nateam,birth_date,birth_country_isoCode,birth_country,player_name,player_id,normal_position
united states,1988-11-17,us,united states,eric lichaj,3324,d
scotland,1989-12-01,gb-sct,scotland,barry bannan,3565,m
argentina,1983-04-07,ar,argentina,marcos angeleri,4180,d
england,1991-09-08,gb-eng,england,blair adams,4181,d
nigeria,1981-07-15,uz,uzbekistan,peter odemwingie,4204,f
netherlands,1983-02-11,nl,netherlands,rafael van der vaart,4192,m
croatia,1979-01-08,hr,croatia,stipe pletikosa,3296,g
england,1993-01-04,gb-eng,england,george thorne,4201,m
england,1992-01-31,gb-eng,england,james hurst,3931,d
benin,1984-06-01,bj,benin,stéphane sessegnon,4185,m
england,1992-03-25,gb-eng,england,craig lynch,4189,f
brazil,1989-03-15,br,brazil,sandro,4193,m
paraguay,1982-07-30,py,paraguay,antolín alcaraz,4218,d
england,1989-08-12,gb-eng,england,tom cleverley,3448,m
netherlands,1984-06-18,nl,netherlands,ronnie stam,4219,d
ireland,1986-11-06,ie,ireland,conor sammon,4226,f
argentina,1985-05-22,ar,argentina,mauro boselli,4227,f
scotland,1987-10-07,gb-sct,scotland,james mcarthur,4224,m
,1987-03-25,ng,nigeria,victor obinna,4214,f
mexico,1987-06-21,mx,mexico,pablo barrera,4212,m
mexico,1988-06-01,mx,mexico,chicharito,4161,f
spain,1990-12-28,es,spain,marcos alonso,4093,d
england,1991-04-28,gb-eng,england,jordan robinson,4221,d
spain,1987-02-25,es,spain,piscu,4220,d
england,1986-01-31,gb-eng,england,alex baptiste,4067,d
england,1990-09-17,gb-eng,england,mark halstead,4062,g
england,1986-06-18,gb-eng,england,jason david ian puncheon,4084,m
belarus,1983-06-14,by,belarus,sergei kornilenko,4090,f
cote d’ivoire,1992-11-11,ci,cote d’ivoire,abdul razak,4150,m
new zealand,1988-07-03,nz,new zealand,winston reid,4209,d
france,1988-06-12,fr,france,herold goulon,3166,m
england,1988-04-04,gb-eng,england,frank fielding,3340,g
england,1992-11-28,gb-eng,england,billy knott,4186,m
senegal,1985-05-25,fr,france,demba ba,4213,f
belgium,1987-11-05,be,belgium,ruud boffin,4207,g
england,1992-03-17,gb-eng,england,michael richardson,4173,m
northern ireland,1991-07-12,gb-nir,northern ireland,shane ferguson,4167,d
england,1990-03-20,gb-eng,england,jordan cook,3716,f
ireland,1992-01-16,ie,ireland,matt doherty,4229,d
england,1990-09-21,gb-eng,england,danny batth,3988,d
england,1991-04-23,gb-eng,england,nathan baker,3561,d
united states,1987-07-31,us,united states,michael bradley,4042,m
scotland,1990-08-20,gb-sct,scotland,leigh griffiths,4233,f
algeria,1986-09-02,dz,algeria,rafik halliche,4122,d
uruguay,1987-01-24,uy,uruguay,luis suárez,4138,f
england,1993-01-01,gb-eng,england,jon flanagan,4129,d
england,1993-02-25,gb-eng,england,conor coady,4136,d
norway,1992-01-15,no,norway,joshua king,3926,f
england,1989-08-05,gb-eng,england,ryan bertrand,2886,d
england,1991-12-28,gb-eng,england,reece wabara,4144,d
sweden,1992-04-15,se,sweden,john guidetti,4153,f
austria,1991-08-05,at,austria,andreas weimann,3803,f
england,1988-12-06,gb-eng,england,jonathan hogg,3801,m
philippines,1990-02-07,gb-eng,england,neil etheridge,4120,g
england,1988-06-15,gb-eng,england,ishmel demontagnac,4082,m
england,1988-10-30,gb-eng,england,ryan shotton,3703,d
portugal,1990-07-12,pt,portugal,bebé,4162,f
cameroon,1983-05-29,cm,cameroon,jean makoun,4043,m
england,1993-12-14,gb-eng,england,josh vela,4094,m
denmark,1990-06-15,dk,denmark,martin hansen,3403,g
scotland,1991-12-27,gb-sct,scotland,danny wilson,4128,d
england,1991-10-31,gb-eng,england,james tavernier,4168,d
greece,1992-01-08,gr,greece,apostolos vellios,4118,f
slovenia,1992-08-21,si,slovenia,haris vuckic,3684,m
denmark,1984-04-13,dk,denmark,anders lindegaard,4154,g
scotland,1992-10-25,gb-sct,scotland,chris kettings,4063,g
spain,1992-03-21,es,spain,román golobart,3977,d
south africa,1987-01-06,eswatini,south africa,bongani khumalo,4190,d
netherlands,1991-01-15,nl,netherlands,danny hoesen,3617,f
spain,1990-03-01,es,spain,enric vallés,4049,m
,1992-01-15,trinidad and tobago,,john bostock,3726,m
england,1991-06-16,gb-eng,england,james shea,3795,g
england,1991-02-20,gb-eng,england,david davis,3998,m
australia,1994-03-08,au,australia,dylan tombides,4215,f
england,1991-09-02,gb-eng,england,jason lowe,4055,m
jamaica,1992-10-08,jm,jamaica,daniel johnson,4044,m
england,1992-08-12,gb-eng,england,conor mcaleny,3880,f
,1992-03-25,congo dr,,aristote nsiala,3872,d
england,1992-05-01,gb-eng,england,sammy ameobi,4176,f
england,1992-12-18,gb-eng,england,jake larkins,4208,g
england,1993-05-09,gb-eng,england,andre wisdom,4130,d
england,1991-01-19,gb-eng,england,sam winnall,4235,f
england,1992-12-16,gb-eng,england,ethan ebanks-landell,4231,d
england,1992-10-02,gb-eng,england,nathan rooney,4232,m
england,1989-10-12,gb-eng,england,robert lainton,4092,g
england,1993-03-06,gb-eng,england,louis laing,4182,d
england,1992-10-05,gb-eng,england,lee nicholls,3973,g
brazil,1983-03-08,br,brazil,andré santos,4247,d
england,1993-08-15,gb-eng,england,alex oxlade-chamberlain,4252,m
,1987-05-27,côte d'ivoire,,gervinho,4255,f
france,1988-04-14,fr,france,anthony modeste,4271,f
england,1982-11-01,gb-eng,england,bradley orr,2322,d
scotland,1989-03-28,gb-sct,scotland,david goodwillie,4272,f
england,1991-02-04,gb-eng,england,jake kean,3817,g
sweden,1988-05-17,se,sweden,marcus olsson,4268,m
serbia,1989-03-08,rs,serbia,radosav petrovic,4267,m
spain,1982-05-13,es,spain,albert crusat,4445,m
france,1986-01-14,fr,france,yohan cabaye,4341,m
italy,1991-01-02,it,italy,davide santon,4339,d
algeria,1992-08-06,fr,france,mehdi abeid,4343,m
hungary,1982-05-07,hu,hungary,ákos buzsáky,4382,m
scotland,1985-09-22,gb-sct,scotland,jamie mackie,4381,f
england,1978-10-19,gb-eng,england,clint hill,4371,d
england,1990-05-06,gb-eng,england,craig dawson,4198,d
northern ireland,1979-12-05,gb-nir,northern ireland,gareth mcauley,4437,d
england,1990-05-15,gb-eng,england,joe mattock,4195,d
england,1987-04-28,gb-eng,england,bradley johnson,4353,m
scotland,1986-01-04,gb-eng,england,russell martin,4349,d
ireland,1988-06-06,gb-eng,england,anthony pilkington,4356,m
canada,1987-03-28,jm,jamaica,simeon jackson,4364,f
wales,1983-08-29,gb-wls,wales,steve morison,4365,f
united states,1984-03-04,us,united states,zak whitbread,2505,d
ireland,1982-05-20,ie,ireland,wes hoolahan,4357,m
wales,1984-05-29,gb-eng,england,andrew crofts,4354,m
england,1992-09-23,gb-eng,england,jed steer,4348,g
england,1988-12-18,gb-eng,england,elliott bennett,4029,m
england,1979-10-21,gb-eng,england,aaron wilbraham,4366,f
england,1981-04-12,gb-eng,england,grant holt,4363,f
england,1983-12-13,gb-eng,england,david fox,2521,m
netherlands,1980-12-29,an,netherlands,dorus de vries,4449,g
england,1992-06-29,gb-eng,england,gary gardner,3800,m
ireland,1993-04-04,ie,ireland,samir carruthers,4259,m
united states,1987-10-05,us,united states,tim ream,4276,d
japan,1992-12-14,jp,japan,ryo miyaichi,4036,m
england,1991-02-17,gb-eng,england,marvin sordell,4281,f
england,1985-08-23,gb-eng,england,marc tierney,4350,d
england,1991-01-16,gb-eng,england,declan rudd,4347,g
scotland,1988-11-04,gb-eng,england,chris martin,4367,f
spain,1990-11-07,es,spain,david de gea,4330,g
england,1992-09-09,gb-eng,england,ezekiel fryers,4335,d
argentina,1986-08-09,ar,argentina,alejandro faurlin,4383,m
england,1987-03-24,gb-eng,england,billy jones,4438,d
,1980-05-14,czech republic,,zdenek grygera,4299,d
switzerland,1992-06-02,north macedonia,switzerland,pajtim kasami,4302,m
portugal,1988-05-26,pt,portugal,orlando sá,4307,f
czechia,1988-01-01,cz,czechia,marcel gecov,4303,m
costa rica,1985-08-18,cr,costa rica,bryan ruiz,4308,f
argentina,1988-06-02,ar,argentina,sergio agüero,4328,f
romania,1987-02-01,ro,romania,costel pantilimon,4319,g
nigeria,1985-04-16,ng,nigeria,taye ismaila taiwo,4375,d
uruguay,1990-10-07,uy,uruguay,sebastián coates,4313,d
brazil,1979-10-22,br,brazil,doni,4312,g
ireland,1984-10-23,ie,ireland,keiren westwood,2507,g
england,1993-03-31,gb-eng,england,connor wickham,4396,f
ireland,1989-04-22,gb-nir,northern ireland,james mcclean,4395,m
south korea,1991-05-28,kr,south korea,ji dong-won,4397,f
montenegro,1986-01-29,me,montenegro,simon vukcevic,4269,m
wales,1994-06-14,us,united states,adam henley,4264,d
barbados,1989-11-11,gb-eng,england,nick blackman,3578,f
argentina,1987-10-20,ar,argentina,denis stracqualursi,4297,f
netherlands,1987-04-08,nl,netherlands,royston ricky drenthe,4294,m
spain,1988-04-28,es,spain,juan mata,4287,m
belgium,1993-05-13,be,belgium,romelu lukaku,4290,f
mali,1981-05-18,ml,mali,mahamadou diarra,4304,m
russia,1983-11-08,ru,russia,pavel pogrebnyak,4306,f
turkey,1993-11-19,at,austria,kerim frei,4305,m
italy,1992-09-29,it,italy,marcello trotta,4309,f
spain,1991-09-24,es,spain,oriol romeu,4286,m
scotland,1991-01-06,gb-sct,scotland,michael o'halloran,4096,f
ireland,1993-11-16,ie,ireland,anthony forde,4451,m
croatia,1985-08-27,ba,bosnia & herzegovina,nikica jelavic,4296,f
montenegro,1991-01-08,me,montenegro,stefan savic,4321,d
france,1986-04-15,fr,france,sylvain marveaux,4342,m
england,1994-12-08,jm,jamaica,raheem sterling,4316,f
france,1993-03-15,fr,france,paul pogba,3920,m
england,1988-01-05,gb-eng,england,luke daniels,2817,g
iceland,1989-09-08,is,iceland,gylfi sigurdsson,4421,m
spain,1982-11-28,es,spain,angel rangel,4405,d
england,1982-09-16,gb-eng,england,leon britton,2152,m
netherlands,1983-10-20,nl,netherlands,michel vorm,4398,g
england,1987-11-29,gb-eng,england,nathan dyer,2341,m
wales,1984-08-23,gb-wls,wales,ashley williams,4403,d
england,1991-12-29,gb-eng,england,steven caulker,3957,d
wales,1989-02-07,gb-wls,wales,neil taylor,4402,d
wales,1990-03-14,gb-wls,wales,joe allen,4413,m
germany,1978-11-16,de,germany,gerhard tremmel,4401,g
curacao,1986-08-20,an,curacao,kemy agustien,4414,m
latvia,1991-06-12,lv,latvia,elvijs putnins,4369,g
ireland,1993-01-17,ie,ireland,derrick williams,4257,d
germany,1984-09-29,de,germany,per mertesacker,4246,d
iceland,1988-08-18,is,iceland,eggert jónsson,4453,m
england,1991-10-13,gb-eng,england,joe riley,4278,d
england,1993-03-31,gb-eng,england,jay lynch,4274,g
england,1982-09-02,gb-eng,england,alan tate,1941,d
england,1978-10-05,gb-eng,england,mark gower,4415,m
england,1992-02-08,gb-eng,england,carl jenkinson,4248,d
chile,1979-09-11,cl,chile,david pizarro,4324,m
england,1990-02-10,gb-eng,england,troy hewitt,4387,f
netherlands,1994-12-02,nl,netherlands,karim rekik,4322,d
england,1992-10-10,gb-eng,england,ryan fredericks,3958,d
england,1993-07-28,gb-eng,england,harry kane,3960,f
wales,1991-04-12,gb-wls,wales,jazz richards,4416,m
scotland,1982-12-05,gb-sct,scotland,stephen dobbie,4422,f
spain,1990-01-04,es,spain,iago falque,4429,m
greece,1981-08-26,gr,greece,vangelis moras,4469,d
senegal,1985-06-03,sn,senegal,papiss demba cissé,4346,f
mali,1989-01-24,fr,france,samba diakité,4377,m
england,1992-09-07,gb-eng,england,jordan slew,4270,f
ireland,1983-05-07,ie,ireland,brian murphy,1926,g
wales,1992-06-10,gb-wls,wales,lee lucas,4418,m
argentina,1984-01-23,ar,argentina,federico bessone,4404,d
brazil,1987-07-06,br,brazil,bruno perone,4372,d
south korea,1985-07-10,kr,south korea,park chu-young,4256,f
england,1991-12-03,gb-eng,england,adam blakeman,4279,d
portugal,1982-03-20,pt,portugal,josé moreira,4400,g
spain,1984-08-03,es,spain,andrea orlandi,4412,m
sweden,1991-08-13,se,sweden,alexander kacaniklic,3408,m
england,1991-04-29,gb-eng,england,adam smith,3512,d
brazil,1983-04-01,br,brazil,bruno ribeiro,4263,d
ireland,1993-09-21,ie,ireland,graham burke,4261,f
england,1993-01-11,gb-eng,england,will keane,4163,f
ireland,1992-10-20,ie,ireland,john egan,4394,d
china,1993-05-24,gb-eng,england,li ke,4034,d
england,1992-11-05,gb-eng,england,cameron lancaster,4436,f
brazil,1994-01-20,br,brazil,lucas piazon,4289,m
england,1988-05-21,gb-eng,england,jonny howson,4355,m
ghana,1980-09-29,gh,ghana,patrick agyemang,4385,f
uruguay,1988-01-25,uy,uruguay,diego arismendi,3944,m
colombia,1990-07-01,co,colombia,angelo balanta,4376,m
england,1990-03-06,gb-eng,england,ryan bennett,4351,d
norway,1984-02-05,no,norway,petter vaagen moen,4463,m
latvia,1981-11-06,lv,latvia,kaspars gorkss,4468,d
portugal,1993-10-02,pt,portugal,bruno andrade,4380,m
england,1995-09-10,gb-eng,england,jack grealish,4260,m
scotland,1983-01-25,gb-sct,scotland,simon lappin,4358,m
northern ireland,1992-10-26,gb-nir,northern ireland,johnny gorman,4455,m
england,1992-12-19,gb-eng,england,jack price,4452,m
england,1992-12-15,gb-eng,england,jesse lingard,4337,m
scotland,1991-11-28,gb-sct,scotland,scott allan,4441,m
england,1992-02-20,gb-eng,england,sam mantom,4202,m
england,1992-05-28,gb-eng,england,tom carroll,4430,m
turkey,1992-09-23,nl,netherlands,oguzhan ozyakup,4037,m
togo,1991-03-30,fr,france,gilles sunu,3321,f
ireland,1992-10-23,ie,ireland,michael harriman,4373,d
england,1993-10-27,gb-eng,england,jamal blackman,4283,g
wales,1993-03-01,gb-wls,wales,gwion edwards,4419,m
ireland,1990-07-09,ie,ireland,enda stevens,4258,d
australia,1990-02-28,au,australia,sebastian usai,4262,g
australia,1992-09-25,au,australia,massimo luongo,4432,m
england,1990-01-09,gb-eng,england,myles anderson,4265,d
england,1994-12-12,sl,sierra leone,nathaniel chalobah,4105,m
england,1993-03-09,gb-eng,england,larnell cole,4336,m
england,1993-01-06,gb-eng,england,kemar roofe,4442,m
belgium,1990-12-03,congo dr,belgium,christian benteke,4492,f
england,1989-06-09,gb-eng,england,matthew lowton,4487,d
australia,1984-03-27,au,australia,brett holman,4491,f
england,1990-04-01,gb-eng,england,ashley westwood,4489,m
morocco,1985-01-27,nl,netherlands,karim el ahmadi,4488,m
united states,1985-07-11,us,united states,geoff cameron,4636,d
france,1986-12-26,fr,france,hugo lloris,4664,g
belgium,1987-04-24,be,belgium,jan vertonghen,4666,d
germany,1990-09-18,de,germany,lewis holtby,4667,m
germany,1983-03-23,de,germany,sascha riether,4514,d
greece,1977-03-06,gr,greece,giorgos karagounis,4515,m
iran,1986-07-05,ir,iran,ashkan dejagah,4516,m
cameroon,1986-03-23,cm,cameroon,eyong enoh,4519,m
croatia,1981-01-01,hr,croatia,mladen petric,4521,f
netherlands,1986-06-16,nl,netherlands,urby emanuelson,4517,m
,1983-11-11,côte d'ivoire,,arouna koné,4701,f
spain,1984-10-25,es,spain,iván ramis,4697,d
england,1995-07-12,gb-eng,england,luke shaw,4608,d
netherlands,1983-04-22,nl,netherlands,jos hooiveld,4610,d
england,1988-05-10,gb-eng,england,adam lallana,4618,m
portugal,1983-12-22,pt,portugal,josé fonte,4606,d
france,1989-11-08,fr,france,morgan schneiderlin,4615,m
england,1991-04-05,gb-eng,england,nathaniel clyne,4604,d
england,1982-02-16,gb-eng,england,rickie lambert,4627,f
argentina,1992-01-02,ar,argentina,paulo gazzaniga,4600,g
england,1995-01-20,gb-eng,england,calum chambers,4620,d
japan,1988-08-24,jp,japan,maya yoshida,4605,d
england,1994-11-01,gb-eng,england,james ward-prowse,4617,m
zambia,1990-11-21,zm,zambia,emmanuel mayuka,4629,f
wales,1993-01-12,gb-eng,england,lloyd isgrove,4621,m
belgium,1992-09-12,be,belgium,florent cuvelier,3933,m
spain,1989-08-28,es,spain,césar azpilicueta,4496,d
brazil,1991-09-09,br,brazil,oscar,4501,m
belgium,1991-01-07,be,belgium,eden hazard,4503,f
germany,1989-03-13,yu,yugoslavia,marko marin,4502,m
poland,1980-02-20,pl,poland,artur boruc,4601,g
brazil,1981-12-31,br,brazil,guly do prado,4619,m
uruguay,1990-12-02,uy,uruguay,gastón ramírez,4616,m
england,1987-03-05,gb-eng,england,daniel seaborne,4609,d
curacao,1989-04-04,cw,curacao,vurnon anita,4550,m
spain,1987-02-08,es,spain,javi garcía,4534,m
brazil,1981-07-26,br,brazil,maicon,4531,d
argentina,1987-07-18,ar,argentina,claudio yacob,4673,m
england,1997-01-07,gb-eng,england,isaiah brown,4674,f
sweden,1982-09-27,se,sweden,markus rosenberg,4675,f
england,1989-12-03,gb-eng,england,alex mccarthy,4573,g
turkey,1989-02-21,tr,turkey,jem karacan,3481,m
jamaica,1987-05-15,gb-eng,england,garath mccleary,4586,m
jamaica,1981-11-09,gb-eng,england,jobi mcanuff,4585,m
ireland,1982-12-26,ie,ireland,noel hunt,4593,f
wales,1989-05-21,gb-wls,wales,hal robson-kanu,3484,f
jamaica,1989-02-25,jm,jamaica,shaun cummings,3358,d
england,1986-12-02,gb-eng,england,adam le fondre,4592,f
japan,1989-03-17,jp,japan,shinji kagawa,4538,m
netherlands,1989-02-11,nl,netherlands,alexander büttner,4537,d
netherlands,1985-10-21,nl,netherlands,dwight tiendalli,4652,d
netherlands,1987-09-13,ca,canada,jonathan de guzmán,4657,m
spain,1986-03-21,es,spain,michu,4659,f
spain,1987-03-06,es,spain,chico flores,4651,d
spain,1985-04-11,es,spain,pablo hernández,4654,m
belgium,1987-12-31,ci,cote d’ivoire,roland lamah,4655,m
wales,1993-04-24,gb-wls,wales,ben davies,4408,d
israel,1987-02-22,il,israel,itay shechter,4660,f
wales,1991-03-28,gb-wls,wales,david cornell,4399,g
belgium,1987-10-05,be,belgium,kevin mirallas,4507,m
costa rica,1990-02-18,cr,costa rica,bryan oviedo,4504,d
scotland,1986-09-14,gb-sct,scotland,steven naismith,4510,f
bulgaria,1985-12-16,bg,bulgaria,stanislav manolev,4513,d
england,1991-05-22,gb-eng,england,kyle bartley,3312,d
south korea,1989-01-24,kr,south korea,ki sung-yueng,4656,m
france,1989-05-15,cf,central african republic,mapou yanga-mbiwa,4544,d
france,1989-08-16,fr,france,moussa sissoko,4549,m
france,1986-05-25,fr,france,yoan gouffran,4554,m
france,1985-07-28,fr,france,mathieu debuchy,4546,d
england,1993-06-17,gb-eng,england,jak alnwick,4543,g
mali,1992-12-02,fr,france,massadio haidara,4545,d
cameroon,1986-05-20,cm,cameroon,stéphane mbia,4569,d
brazil,1979-09-03,br,brazil,julio césar,4566,g
spain,1987-07-02,es,spain,esteban granero,4570,m
scotland,1987-09-07,gb-sct,scotland,robert snodgrass,4558,m
norway,1986-04-04,no,norway,alexander tettey,4560,m
chile,1994-04-13,cl,chile,ángelo henríquez,4542,f
england,1991-01-08,gb-eng,england,sean morrison,4577,d
spain,1990-06-17,es,spain,joel robles,4696,g
honduras,1986-10-25,hn,honduras,roger espinoza,4699,m
senegal,1990-03-06,fr,france,alfred n'diaye,4645,m
senegal,1983-03-23,sn,senegal,kader mangane,4641,d
france,1986-09-30,fr,france,olivier giroud,4481,f
spain,1986-02-26,es,spain,nacho monreal,4472,d
spain,1984-12-13,es,spain,santi cazorla,4477,m
germany,1985-06-04,pl,poland,lukas podolski,4480,f
netherlands,1985-02-16,nl,netherlands,ron vlaar,4486,d
england,1991-07-02,gb-eng,england,jordan bowery,4493,f
serbia,1993-03-28,yu,yugoslavia,matija nastasic,4532,d
netherlands,1995-02-18,nl,netherlands,nathan aké,4499,d
france,1994-10-11,fr,france,mikael mandron,4648,f
england,1995-07-01,gb-eng,england,jordan laidler,4646,m
england,1991-03-02,gb-eng,england,daniel redmond,4225,m
scotland,1993-03-27,gb-sct,scotland,fraser fyvie,4700,m
mali,1990-11-29,ml,mali,yacouba sylla,4490,m
jamaica,1987-12-01,gb-eng,england,simon dawkins,3515,m
france,1987-01-02,fr,france,loïc rémy,4572,f
belgium,1990-07-12,be,belgium,yassine el ghanassy,3332,m
ireland,1993-12-06,ie,ireland,frankie sutherland,4571,m
england,1994-03-23,gb-eng,england,nick powell,4540,m
burundi,1993-10-22,bi,burundi,gael bigirimana,4552,m
england,1991-09-12,gb-eng,england,scott wootton,4156,d
hungary,1985-04-07,hu,hungary,csaba somogyi,4298,g
portugal,1988-08-04,pt,portugal,daniel carriço,4579,d
,1984-10-02,north macedonia,,goran popov,4671,d
turkey,1988-09-05,de,germany,nuri sahin,4705,m
spain,1993-11-19,es,spain,suso,4315,m
morocco,1988-08-15,ma,morocco,oussama assaidi,4526,m
argentina,1983-12-28,ar,argentina,luciano becchio,4562,f
northern ireland,1984-08-22,gb-eng,england,lee camp,4556,g
scotland,1984-06-16,gb-sct,scotland,steven whittaker,4557,d
scotland,1993-04-12,gb-eng,england,jordan archer,4665,g
cote d’ivoire,1981-06-13,ci,cote d’ivoire,guy demel,4680,d
mali,1987-09-03,ml,mali,modibo maiga,4690,f
united states,1992-09-03,us,united states,sebastian lletget,4686,m
england,1993-08-18,gb-eng,england,george moncur,4685,m
switzerland,1992-12-19,ch,switzerland,raphael spiegel,4679,g
brazil,1992-06-12,br,brazil,philippe coutinho,4525,m
belgium,1995-02-05,be,belgium,adnan januzaj,4541,m
france,1981-07-15,fr,france,alou diarra,2283,m
england,1994-04-13,gb-eng,england,dan potts,4681,d
